Batch Name,Process,Manufacturer,DoM,Unit Operation,Parameter,Value
B0021,Core Production Process,Manufacturer_B,2025-11-25,A,Flow Setting,14.411
B0021,Core Production Process,Manufacturer_B,2025-11-25,A,Material Ratio,2.027
B0021,Core Production Process,Manufacturer_B,2025-11-25,B,Mixing Rate,387.854
B0021,Core Production Process,Manufacturer_B,2025-11-25,B,Hold Duration,99.348
B0021,Core Production Process,Manufacturer_B,2025-11-25,B,Energy Input,1666.42
B0021,Core Production Process,Manufacturer_B,2025-11-25,B,Transfer Velocity,9.119
B0021,Core Production Process,Manufacturer_B,2025-11-25,B,Stability Metric,100.752
B0021,Core Production Process,Manufacturer_B,2025-11-25,C,Final Yield,95.937
B0021,Core Production Process,Manufacturer_B,2025-11-25,C,Quality Index,90.317
B0021,Core Production Process,Manufacturer_B,2025-11-25,C,Cycle Duration,147.503
B0021,Core Production Process,Manufacturer_B,2025-11-25,C,System Load,431.883
A0030,Core Production Process,Manufacturer_A,2025-12-12,A,Process Time,50.259
A0030,Core Production Process,Manufacturer_A,2025-12-12,A,Temperature Index,103.847
A0030,Core Production Process,Manufacturer_A,2025-12-12,A,Flow Setting,12.768
A0030,Core Production Process,Manufacturer_A,2025-12-12,A,Material Ratio,2.015
A0030,Core Production Process,Manufacturer_A,2025-12-12,B,Mixing Rate,295.59
A0030,Core Production Process,Manufacturer_A,2025-12-12,B,Hold Duration,92.527
A0030,Core Production Process,Manufacturer_A,2025-12-12,B,Energy Input,1509.262
A0030,Core Production Process,Manufacturer_A,2025-12-12,B,Transfer Velocity,9.082
A0030,Core Production Process,Manufacturer_A,2025-12-12,B,Stability Metric,98.092
A0030,Core Production Process,Manufacturer_A,2025-12-12,C,Final Yield,93.894
A0030,Core Production Process,Manufacturer_A,2025-12-12,C,Quality Index,85.394
A0030,Core Production Process,Manufacturer_A,2025-12-12,C,Cycle Duration,139.429
A0030,Core Production Process,Manufacturer_A,2025-12-12,C,System Load,386.26
C0033,Core Production Process,Manufacturer_C,2025-12-30,A,Process Time,48.56
C0033,Core Production Process,Manufacturer_C,2025-12-30,A,Temperature Index,97.925
C0033,Core Production Process,Manufacturer_C,2025-12-30,A,Flow Setting,12.771
C0033,Core Production Process,Manufacturer_C,2025-12-30,A,Material Ratio,2.061
C0033,Core Production Process,Manufacturer_C,2025-12-30,B,Mixing Rate,350.892
C0033,Core Production Process,Manufacturer_C,2025-12-30,B,Hold Duration,104.592
C0033,Core Production Process,Manufacturer_C,2025-12-30,B,Energy Input,1543.027
C0033,Core Production Process,Manufacturer_C,2025-12-30,B,Transfer Velocity,10.325
C0033,Core Production Process,Manufacturer_C,2025-12-30,B,Stability Metric,97.532
C0033,Core Production Process,Manufacturer_C,2025-12-30,C,Final Yield,91.3
C0033,Core Production Process,Manufacturer_C,2025-12-30,C,Quality Index,90.015
C0033,Core Production Process,Manufacturer_C,2025-12-30,C,Cycle Duration,142.27
C0033,Core Production Process,Manufacturer_C,2025-12-30,C,System Load,377.273
C0034,Core Production Process,Manufacturer_C,2026-01-20,A,Process Time,42.231
C0034,Core Production Process,Manufacturer_C,2026-01-20,A,Temperature Index,103.439
C0034,Core Production Process,Manufacturer_C,2026-01-20,A,Flow Setting,12.425
C0034,Core Production Process,Manufacturer_C,2026-01-20,A,Material Ratio,2.013
C0034,Core Production Process,Manufacturer_C,2026-01-20,B,Mixing Rate,322.581
C0034,Core Production Process,Manufacturer_C,2026-01-20,B,Hold Duration,98.377
C0034,Core Production Process,Manufacturer_C,2026-01-20,B,Energy Input,1540.77
C0034,Core Production Process,Manufacturer_C,2026-01-20,B,Transfer Velocity,8.811
C0034,Core Production Process,Manufacturer_C,2026-01-20,B,Stability Metric,95.724
C0034,Core Production Process,Manufacturer_C,2026-01-20,C,Final Yield,
C0034,Core Production Process,Manufacturer_C,2026-01-20,C,Quality Index,88.513
C0034,Core Production Process,Manufacturer_C,2026-01-20,C,Cycle Duration,143.644
C0034,Core Production Process,Manufacturer_C,2026-01-20,C,System Load,393.505
A0031,Core Production Process,Manufacturer_A,2026-02-09,A,Process Time,48.49
A0031,Core Production Process,Manufacturer_A,2026-02-09,A,Temperature Index,101.963
A0031,Core Production Process,Manufacturer_A,2026-02-09,A,Flow Setting,12.762
A0031,Core Production Process,Manufacturer_A,2026-02-09,A,Material Ratio,2.093
A0031,Core Production Process,Manufacturer_A,2026-02-09,B,Mixing Rate,304.424
A0031,Core Production Process,Manufacturer_A,2026-02-09,B,Hold Duration,105.648
A0031,Core Production Process,Manufacturer_A,2026-02-09,B,Energy Input,1511.088
A0031,Core Production Process,Manufacturer_A,2026-02-09,B,Transfer Velocity,10.921
A0031,Core Production Process,Manufacturer_A,2026-02-09,B,Stability Metric,99.939
A0031,Core Production Process,Manufacturer_A,2026-02-09,C,Final Yield,93.388
A0031,Core Production Process,Manufacturer_A,2026-02-09,C,Quality Index,
A0031,Core Production Process,Manufacturer_A,2026-02-09,C,Cycle Duration,122.637
A0031,Core Production Process,Manufacturer_A,2026-02-09,C,System Load,412.23
C0035,Core Production Process,Manufacturer_C,2026-02-25,A,Process Time,46.107
C0035,Core Production Process,Manufacturer_C,2026-02-25,A,Temperature Index,100.648
C0035,Core Production Process,Manufacturer_C,2026-02-25,A,Flow Setting,13.318
C0035,Core Production Process,Manufacturer_C,2026-02-25,A,Material Ratio,2.056
C0035,Core Production Process,Manufacturer_C,2026-02-25,B,Mixing Rate,397.396
C0035,Core Production Process,Manufacturer_C,2026-02-25,B,Hold Duration,93.516
C0035,Core Production Process,Manufacturer_C,2026-02-25,B,Energy Input,1418.395
C0035,Core Production Process,Manufacturer_C,2026-02-25,B,Transfer Velocity,8.608
C0035,Core Production Process,Manufacturer_C,2026-02-25,B,Stability Metric,94.514
C0035,Core Production Process,Manufacturer_C,2026-02-25,C,Final Yield,92.983
C0035,Core Production Process,Manufacturer_C,2026-02-25,C,Quality Index,89.305
C0035,Core Production Process,Manufacturer_C,2026-02-25,C,Cycle Duration,136.227
C0035,Core Production Process,Manufacturer_C,2026-02-25,C,System Load,390.564
C0036,Core Production Process,Manufacturer_C,2026-03-16,A,Process Time,42.759
C0036,Core Production Process,Manufacturer_C,2026-03-16,A,Temperature Index,101.794
C0036,Core Production Process,Manufacturer_C,2026-03-16,A,Flow Setting,13.266
C0036,Core Production Process,Manufacturer_C,2026-03-16,A,Material Ratio,2.068
C0036,Core Production Process,Manufacturer_C,2026-03-16,B,Mixing Rate,309.874
C0036,Core Production Process,Manufacturer_C,2026-03-16,B,Hold Duration,96.975
C0036,Core Production Process,Manufacturer_C,2026-03-16,B,Energy Input,1607.807
C0036,Core Production Process,Manufacturer_C,2026-03-16,B,Transfer Velocity,10.027
C0036,Core Production Process,Manufacturer_C,2026-03-16,B,Stability Metric,97.473
C0036,Core Production Process,Manufacturer_C,2026-03-16,C,Final Yield,90.294
C0036,Core Production Process,Manufacturer_C,2026-03-16,C,Quality Index,89.99
C0036,Core Production Process,Manufacturer_C,2026-03-16,C,Cycle Duration,140.93
C0036,Core Production Process,Manufacturer_C,2026-03-16,C,System Load,433.479
A0032,Core Production Process,Manufacturer_A,2026-03-30,A,Process Time,50.365
A0032,Core Production Process,Manufacturer_A,2026-03-30,A,Temperature Index,101.855
A0032,Core Production Process,Manufacturer_A,2026-03-30,A,Flow Setting,12.056
A0032,Core Production Process,Manufacturer_A,2026-03-30,A,Material Ratio,
A0032,Core Production Process,Manufacturer_A,2026-03-30,B,Mixing Rate,309.897
A0032,Core Production Process,Manufacturer_A,2026-03-30,B,Hold Duration,97.828
A0032,Core Production Process,Manufacturer_A,2026-03-30,B,Energy Input,1624.439
A0032,Core Production Process,Manufacturer_A,2026-03-30,B,Transfer Velocity,9.575
A0032,Core Production Process,Manufacturer_A,2026-03-30,B,Stability Metric,98.693
A0032,Core Production Process,Manufacturer_A,2026-03-30,C,Final Yield,92.039
A0032,Core Production Process,Manufacturer_A,2026-03-30,C,Quality Index,90.713
A0032,Core Production Process,Manufacturer_A,2026-03-30,C,Cycle Duration,153.189
A0032,Core Production Process,Manufacturer_A,2026-03-30,C,System Load,441.649
A0033,Core Production Process,Manufacturer_A,2026-04-16,A,Process Time,51.707
A0033,Core Production Process,Manufacturer_A,2026-04-16,A,Temperature Index,
A0033,Core Production Process,Manufacturer_A,2026-04-16,A,Flow Setting,13.041
A0033,Core Production Process,Manufacturer_A,2026-04-16,A,Material Ratio,2.156
A0033,Core Production Process,Manufacturer_A,2026-04-16,B,Mixing Rate,329.881
A0033,Core Production Process,Manufacturer_A,2026-04-16,B,Hold Duration,92.428
A0033,Core Production Process,Manufacturer_A,2026-04-16,B,Energy Input,1597.548
A0033,Core Production Process,Manufacturer_A,2026-04-16,B,Transfer Velocity,9.953
A0033,Core Production Process,Manufacturer_A,2026-04-16,B,Stability Metric,98.618
A0033,Core Production Process,Manufacturer_A,2026-04-16,C,Final Yield,94.836
A0033,Core Production Process,Manufacturer_A,2026-04-16,C,Quality Index,78.996
A0033,Core Production Process,Manufacturer_A,2026-04-16,C,Cycle Duration,135.217
A0033,Core Production Process,Manufacturer_A,2026-04-16,C,System Load,422.368
C0037,Core Production Process,Manufacturer_C,2026-05-01,A,Process Time,48.787
C0037,Core Production Process,Manufacturer_C,2026-05-01,A,Temperature Index,102.693
C0037,Core Production Process,Manufacturer_C,2026-05-01,A,Flow Setting,13.577
C0037,Core Production Process,Manufacturer_C,2026-05-01,A,Material Ratio,2.145
C0037,Core Production Process,Manufacturer_C,2026-05-01,B,Mixing Rate,342.318
C0037,Core Production Process,Manufacturer_C,2026-05-01,B,Hold Duration,92.215
C0037,Core Production Process,Manufacturer_C,2026-05-01,B,Energy Input,1496.339
C0037,Core Production Process,Manufacturer_C,2026-05-01,B,Transfer Velocity,8.936
C0037,Core Production Process,Manufacturer_C,2026-05-01,B,Stability Metric,94.253
C0037,Core Production Process,Manufacturer_C,2026-05-01,C,Final Yield,91.158
C0037,Core Production Process,Manufacturer_C,2026-05-01,C,Quality Index,84.981
C0037,Core Production Process,Manufacturer_C,2026-05-01,C,Cycle Duration,143.089
C0037,Core Production Process,Manufacturer_C,2026-05-01,C,System Load,421.788
C0038,Core Production Process,Manufacturer_C,2026-05-22,A,Process Time,50.703
C0038,Core Production Process,Manufacturer_C,2026-05-22,A,Temperature Index,100.348
C0038,Core Production Process,Manufacturer_C,2026-05-22,A,Flow Setting,14.437
C0038,Core Production Process,Manufacturer_C,2026-05-22,A,Material Ratio,2.212
C0038,Core Production Process,Manufacturer_C,2026-05-22,B,Mixing Rate,323.996
C0038,Core Production Process,Manufacturer_C,2026-05-22,B,Hold Duration,94.467
C0038,Core Production Process,Manufacturer_C,2026-05-22,B,Energy Input,1662.181
C0038,Core Production Process,Manufacturer_C,2026-05-22,B,Transfer Velocity,9.365
C0038,Core Production Process,Manufacturer_C,2026-05-22,B,Stability Metric,99.133
C0038,Core Production Process,Manufacturer_C,2026-05-22,C,Final Yield,91.705
C0038,Core Production Process,Manufacturer_C,2026-05-22,C,Quality Index,
C0038,Core Production Process,Manufacturer_C,2026-05-22,C,Cycle Duration,159.038
C0038,Core Production Process,Manufacturer_C,2026-05-22,C,System Load,447.163
C0039,Core Production Process,Manufacturer_C,2026-06-08,A,Process Time,44.76
C0039,Core Production Process,Manufacturer_C,2026-06-08,A,Temperature Index,102.974
C0039,Core Production Process,Manufacturer_C,2026-06-08,A,Flow Setting,12.969
C0039,Core Production Process,Manufacturer_C,2026-06-08,A,Material Ratio,2.107
C0039,Core Production Process,Manufacturer_C,2026-06-08,B,Mixing Rate,340.361
C0039,Core Production Process,Manufacturer_C,2026-06-08,B,Hold Duration,61.006
C0039,Core Production Process,Manufacturer_C,2026-06-08,B,Energy Input,1428.571
C0039,Core Production Process,Manufacturer_C,2026-06-08,B,Transfer Velocity,8.855
C0039,Core Production Process,Manufacturer_C,2026-06-08,B,Stability Metric,97.415
C0039,Core Production Process,Manufacturer_C,2026-06-08,C,Final Yield,91.928
C0039,Core Production Process,Manufacturer_C,2026-06-08,C,Quality Index,85.841
C0039,Core Production Process,Manufacturer_C,2026-06-08,C,Cycle Duration,
C0039,Core Production Process,Manufacturer_C,2026-06-08,C,System Load,416.793
B0022,Core Production Process,Manufacturer_B,2026-06-23,A,Process Time,48.236
B0022,Core Production Process,Manufacturer_B,2026-06-23,A,Temperature Index,103.139
B0022,Core Production Process,Manufacturer_B,2026-06-23,A,Flow Setting,13.447
B0022,Core Production Process,Manufacturer_B,2026-06-23,A,Material Ratio,2.266
B0022,Core Production Process,Manufacturer_B,2026-06-23,B,Mixing Rate,323.852
B0022,Core Production Process,Manufacturer_B,2026-06-23,B,Hold Duration,101.228
B0022,Core Production Process,Manufacturer_B,2026-06-23,B,Energy Input,1639.573
B0022,Core Production Process,Manufacturer_B,2026-06-23,B,Transfer Velocity,9.396
B0022,Core Production Process,Manufacturer_B,2026-06-23,B,Stability Metric,99.481
B0022,Core Production Process,Manufacturer_B,2026-06-23,C,Final Yield,93.174
B0022,Core Production Process,Manufacturer_B,2026-06-23,C,Quality Index,87.709
B0022,Core Production Process,Manufacturer_B,2026-06-23,C,Cycle Duration,157.172
B0022,Core Production Process,Manufacturer_B,2026-06-23,C,System Load,412.456
B0023,Core Production Process,Manufacturer_B,2026-07-12,A,Process Time,48.188
B0023,Core Production Process,Manufacturer_B,2026-07-12,A,Temperature Index,104.745
B0023,Core Production Process,Manufacturer_B,2026-07-12,A,Flow Setting,13.779
B0023,Core Production Process,Manufacturer_B,2026-07-12,A,Material Ratio,2.218
B0023,Core Production Process,Manufacturer_B,2026-07-12,B,Mixing Rate,337.364
B0023,Core Production Process,Manufacturer_B,2026-07-12,B,Hold Duration,74.714
B0023,Core Production Process,Manufacturer_B,2026-07-12,B,Energy Input,1831.667
B0023,Core Production Process,Manufacturer_B,2026-07-12,B,Transfer Velocity,9.872
B0023,Core Production Process,Manufacturer_B,2026-07-12,B,Stability Metric,106.017
B0023,Core Production Process,Manufacturer_B,2026-07-12,C,Final Yield,86.734
B0023,Core Production Process,Manufacturer_B,2026-07-12,C,Quality Index,103.152
B0023,Core Production Process,Manufacturer_B,2026-07-12,C,Cycle Duration,147.783
B0023,Core Production Process,Manufacturer_B,2026-07-12,C,System Load,465.154
B0024,Core Production Process,Manufacturer_B,2026-07-31,A,Process Time,52.326
B0024,Core Production Process,Manufacturer_B,2026-07-31,A,Temperature Index,104.453
B0024,Core Production Process,Manufacturer_B,2026-07-31,A,Flow Setting,13.503
B0024,Core Production Process,Manufacturer_B,2026-07-31,A,Material Ratio,2.509
B0024,Core Production Process,Manufacturer_B,2026-07-31,B,Mixing Rate,326.762
B0024,Core Production Process,Manufacturer_B,2026-07-31,B,Hold Duration,100.624
B0024,Core Production Process,Manufacturer_B,2026-07-31,B,Energy Input,1473.787
B0024,Core Production Process,Manufacturer_B,2026-07-31,B,Transfer Velocity,10.285
B0024,Core Production Process,Manufacturer_B,2026-07-31,B,Stability Metric,118.137
B0024,Core Production Process,Manufacturer_B,2026-07-31,C,Final Yield,98.352
B0024,Core Production Process,Manufacturer_B,2026-07-31,C,Quality Index,91.023
B0024,Core Production Process,Manufacturer_B,2026-07-31,C,Cycle Duration,139.209
B0024,Core Production Process,Manufacturer_B,2026-07-31,C,System Load,
A0034,Core Production Process,Manufacturer_A,2026-08-19,A,Process Time,51.59
A0034,Core Production Process,Manufacturer_A,2026-08-19,A,Temperature Index,99.226
A0034,Core Production Process,Manufacturer_A,2026-08-19,A,Flow Setting,13.533
A0034,Core Production Process,Manufacturer_A,2026-08-19,A,Material Ratio,2.253
A0034,Core Production Process,Manufacturer_A,2026-08-19,B,Mixing Rate,297.781
A0034,Core Production Process,Manufacturer_A,2026-08-19,B,Hold Duration,103.433
A0034,Core Production Process,Manufacturer_A,2026-08-19,B,Energy Input,1525.627
A0034,Core Production Process,Manufacturer_A,2026-08-19,B,Transfer Velocity,9.726
A0034,Core Production Process,Manufacturer_A,2026-08-19,B,Stability Metric,99.699
A0034,Core Production Process,Manufacturer_A,2026-08-19,C,Final Yield,93.012
A0034,Core Production Process,Manufacturer_A,2026-08-19,C,Quality Index,89.273
A0034,Core Production Process,Manufacturer_A,2026-08-19,C,Cycle Duration,103.186
A0034,Core Production Process,Manufacturer_A,2026-08-19,C,System Load,299.135
B0025,Core Production Process,Manufacturer_B,2026-09-03,A,Process Time,32.57
B0025,Core Production Process,Manufacturer_B,2026-09-03,A,Temperature Index,108.188
B0025,Core Production Process,Manufacturer_B,2026-09-03,A,Flow Setting,13.883
B0025,Core Production Process,Manufacturer_B,2026-09-03,A,Material Ratio,2.299
B0025,Core Production Process,Manufacturer_B,2026-09-03,B,Mixing Rate,289.642
B0025,Core Production Process,Manufacturer_B,2026-09-03,B,Hold Duration,92.019
B0025,Core Production Process,Manufacturer_B,2026-09-03,B,Energy Input,1562.261
B0025,Core Production Process,Manufacturer_B,2026-09-03,B,Transfer Velocity,8.656
B0025,Core Production Process,Manufacturer_B,2026-09-03,B,Stability Metric,100.672
B0025,Core Production Process,Manufacturer_B,2026-09-03,C,Final Yield,98.02
B0025,Core Production Process,Manufacturer_B,2026-09-03,C,Quality Index,89.714
B0025,Core Production Process,Manufacturer_B,2026-09-03,C,Cycle Duration,140.397
B0025,Core Production Process,Manufacturer_B,2026-09-03,C,System Load,469.784
A0035,Core Production Process,Manufacturer_A,2026-09-20,A,Process Time,47.207
A0035,Core Production Process,Manufacturer_A,2026-09-20,A,Temperature Index,105.566
A0035,Core Production Process,Manufacturer_A,2026-09-20,A,Flow Setting,14.337
A0035,Core Production Process,Manufacturer_A,2026-09-20,A,Material Ratio,2.424
A0035,Core Production Process,Manufacturer_A,2026-09-20,B,Mixing Rate,344.8
A0035,Core Production Process,Manufacturer_A,2026-09-20,B,Hold Duration,100.193
A0035,Core Production Process,Manufacturer_A,2026-09-20,B,Energy Input,1593.292
A0035,Core Production Process,Manufacturer_A,2026-09-20,B,Transfer Velocity,9.562
A0035,Core Production Process,Manufacturer_A,2026-09-20,B,Stability Metric,96.573
A0035,Core Production Process,Manufacturer_A,2026-09-20,C,Final Yield,94.324
A0035,Core Production Process,Manufacturer_A,2026-09-20,C,Quality Index,88.071
A0035,Core Production Process,Manufacturer_A,2026-09-20,C,Cycle Duration,155.419
A0035,Core Production Process,Manufacturer_A,2026-09-20,C,System Load,440.275
A0036,Core Production Process,Manufacturer_A,2026-10-09,A,Process Time,50.044
A0036,Core Production Process,Manufacturer_A,2026-10-09,A,Temperature Index,102.177
A0036,Core Production Process,Manufacturer_A,2026-10-09,A,Flow Setting,14.215
A0036,Core Production Process,Manufacturer_A,2026-10-09,A,Material Ratio,2.305
A0036,Core Production Process,Manufacturer_A,2026-10-09,B,Mixing Rate,313.488
A0036,Core Production Process,Manufacturer_A,2026-10-09,B,Hold Duration,56.395
A0036,Core Production Process,Manufacturer_A,2026-10-09,B,Energy Input,1548.143
A0036,Core Production Process,Manufacturer_A,2026-10-09,B,Transfer Velocity,9.925
A0036,Core Production Process,Manufacturer_A,2026-10-09,B,Stability Metric,99.878
A0036,Core Production Process,Manufacturer_A,2026-10-09,C,Final Yield,90.12
A0036,Core Production Process,Manufacturer_A,2026-10-09,C,Quality Index,87.437
A0036,Core Production Process,Manufacturer_A,2026-10-09,C,Cycle Duration,167.466
A0036,Core Production Process,Manufacturer_A,2026-10-09,C,System Load,457.201
